academic_period_encoded,is_exam_period,days_since_semester_start,sin_day,cos_day,sin_week,cos_week,temperature_2m_mean,pm2_5_mean,precipitation_sum,wind_speed_10m_mean,temperature_range,heat_humidity_index,pollution_respiratory_risk,temp_fever_risk,cold_weather_stress,respiratory_digestive_interaction,pain_fever_interaction,total_symptom_load,symptom_diversity,respiratory_dominance,visit_count_lag_1,visit_count_lag_3,visit_count_lag_7,visit_count_lag_14,respiratory_count_lag_1,respiratory_count_lag_3,respiratory_count_lag_7,respiratory_count_lag_14,fever_count_lag_1,fever_count_lag_3,fever_count_lag_7,fever_count_lag_14,visit_count_rolling_3d,visit_count_rolling_7d,visit_count_rolling_30d,respiratory_count_rolling_std_3d,target,date
0,False,673,0.440518784350495,-0.8977433935342337,0.7818314824680298,0.6234898018587336,27.101244,12.03,19.100002,2.7603638,7.450000000000003,24.20570210297496,12.03,27.101244,0.0,0.0,2.0,6.0,5,0.1428571428571428,8.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.666666666666667,3.571428571428572,1.5333333333333334,0.9999999999999992,pain,2024-06-04
0,False,674,0.4250003399695541,-0.9051931898913974,0.9749279121818236,-0.2225209339563143,27.140837,10.04,5.8999996,4.2693653,9.000000000000004,23.2243816518956,10.04,0.0,0.0,2.0,0.0,12.0,5,0.0769230769230769,6.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,8.0,4.714285714285714,1.8666666666666667,0.5773502691896247,other,2024-06-05
0,False,676,0.3935902766564667,-0.9192859697186104,-0.433883739117558,-0.9009688679024191,27.028336,8.68,7.4,3.3838727,8.299999000000003,23.5850989749504,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.6666666666666665,3.571428571428572,1.9,0.5773502691896237,digestive,2024-06-07
0,False,679,0.3456123126707335,-0.938377391740864,0.0,1.0,28.24292,14.21,0.6,3.9629428,9.9,23.434938500836004,0.0,0.0,0.0,0.0,0.0,10.0,5,0.0,0.0,1.0,8.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.6666666666666665,3.571428571428572,2.066666666666667,0.0,pain,2024-06-10
0,False,680,0.3294084822245304,-0.9441875088341992,0.7818314824680298,0.6234898018587336,28.91375,14.44,14.3,4.303613,9.699999999999996,23.696362119250004,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,8.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.857142857142857,2.1,0.0,cardiovascular,2024-06-11
0,False,681,0.3131070409358269,-0.9497178427914316,0.9749279121818236,-0.2225209339563143,28.447083,9.83,2.0,3.644396,10.799999999999995,23.498436975444896,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.333333333333333,1.5714285714285714,2.033333333333333,0.0,pain,2024-06-12
0,False,682,0.2967128192734907,-0.9549667548552552,0.4338837391175582,-0.900968867902419,28.995003,16.82,6.5,5.025356,10.050001999999996,23.5709628792957,16.82,0.0,0.0,1.0,0.0,7.0,4,0.125,1.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.571428571428572,2.2666666666666666,0.5773502691896237,other,2024-06-13
0,False,687,0.2135209154397961,-0.9769384927771816,0.7818314824680298,0.6234898018587336,27.063751,7.33,16.7,4.7898855,8.649999999999999,23.7366741835652,14.66,27.063751,0.0,0.0,1.0,4.0,3,0.4,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5714285714285714,2.3666666666666667,1.1547005383792506,respiratory,2024-06-18
0,False,689,0.1797665857255624,-0.9837092937736096,0.4338837391175582,-0.900968867902419,29.222082,8.22,2.5,4.6468973,8.649999999999999,22.707101808812883,0.0,58.444164,0.0,0.0,0.0,4.0,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.7142857142857143,2.4,1.1547005383792506,fever,2024-06-20
3,False,737,-0.6016240632249227,-0.7987793728863648,0.9749279121818236,-0.2225209339563143,27.888748,7.18,14.4,3.793994,8.2,23.908287397452803,7.18,0.0,0.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571428,0.0333333333333333,0.5773502691896237,respiratory,2024-08-07
3,False,742,-0.6680638642135333,-0.7441039398713608,0.0,1.0,27.682508,9.71,16.6,4.26152,9.249999,23.8533223126492,9.71,0.0,0.0,0.0,0.0,5.0,5,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.8571428571428571,0.2,0.5773502691896237,respiratory,2024-08-12
3,False,743,-0.6807734094770159,-0.7324940716135792,0.7818314824680298,0.6234898018587336,27.734583,6.36,19.699997,3.6546488,9.449999999999996,23.956608611781306,6.36,0.0,0.0,1.0,0.0,4.0,4,0.2,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4285714285714286,0.3333333333333333,0.5773502691896241,respiratory,2024-08-13
3,False,744,-0.6932812268869771,-0.7206671495538615,0.9749279121818236,-0.2225209339563143,27.661667,7.8,36.8,4.74301,9.099999,24.1126059697325,7.8,27.661667,0.0,1.0,0.0,7.0,6,0.125,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,2.0,0.5,0.0,dermatological,2024-08-14
3,False,745,-0.7055836101071774,-0.70862667826446,0.4338837391175582,-0.900968867902419,27.572083,5.62,10.4,4.1428065,9.95,23.908414899292,11.24,27.572083,0.0,2.0,0.0,7.0,5,0.25,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.666666666666667,2.7142857142857144,0.6666666666666666,0.5773502691896247,respiratory,2024-08-15
3,False,749,-0.7526668275320083,-0.6584015846980489,0.0,1.0,27.617918,19.15,17.4,4.6527934,9.7,23.4411484082921,38.3,0.0,0.0,6.0,0.0,10.0,5,0.1818181818181818,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.142857142857143,0.9333333333333332,1.1547005383792508,digestive,2024-08-19
3,False,750,-0.7638886127905429,-0.64534811322955,0.7818314824680298,0.6234898018587336,27.184586,11.7,14.3,4.941117,9.7,23.3120248305802,23.4,0.0,0.0,8.0,0.0,13.0,5,0.1428571428571428,8.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,4.142857142857143,1.3,1.154700538379251,other,2024-08-20
3,False,751,-0.7748840413670406,-0.6321034111873488,0.9749279121818236,-0.2225209339563143,27.644999,7.89,1.4,5.231808,9.1,23.01804307712045,7.89,27.644999,0.0,0.0,0.0,4.0,3,0.2,11.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.666666666666667,4.0,1.4333333333333331,0.5773502691896248,dermatological,2024-08-21
3,False,752,-0.7856498550787144,-0.6186714032625032,0.4338837391175582,-0.900968867902419,27.06375,6.48,5.9,4.744692,8.849999999999998,23.147660557875,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,4.0,8.0,5.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,5.666666666666667,3.571428571428572,1.5,0.9999999999999992,pain,2024-08-22
3,False,755,-0.8165380514459157,-0.5772916165517278,-0.7818314824680299,0.6234898018587334,26.605417,8.99,13.3,4.1264424,9.099999999999998,22.97944852413355,17.98,26.605417,0.0,0.0,0.0,67.0,3,0.0294117647058823,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,8.428571428571429,2.6333333333333333,1.1547005383792508,other,2024-08-25
3,False,758,-0.8452490573530634,-0.5343725582809785,0.9749279121818236,-0.2225209339563143,27.078337,12.15,7.2,3.8444731,8.299999999999997,23.988105732719703,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,34.0,4.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,5.428571428571429,2.7,0.0,pain,2024-08-28
3,True,770,-0.9368813462954316,-0.3496474552512282,0.0,1.0,26.686668,10.4,10.8,3.9962113,9.999999999999996,22.8345862448736,10.4,0.0,0.0,0.0,0.0,2.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,2.7333333333333334,0.5773502691896241,respiratory,2024-09-09
3,True,772,-0.9483615800121716,-0.3171912885891059,0.9749279121818236,-0.2225209339563143,26.209585,5.62,22.2,5.1954017,6.650000000000002,23.9287509055035,11.24,0.0,0.0,4.0,0.0,5.0,3,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,1.0,2.7333333333333334,0.9999999999999992,respiratory,2024-09-11
2,False,773,-0.9536809966304456,-0.300819807635668,0.4338837391175582,-0.900968867902419,25.734587,6.6,20.500002,4.38577,6.75,23.7476066704365,13.2,25.734587,0.0,0.0,2.0,7.0,4,0.25,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.833333333333333,1.154700538379251,respiratory,2024-09-12
2,False,774,-0.9587178169872964,-0.2843591872810036,-0.433883739117558,-0.9009688679024191,25.974167,5.32,29.099998,4.408542,7.349999999999998,24.0443019764002,5.32,25.974167,0.0,1.0,0.0,5.0,5,0.1666666666666666,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.666666666666667,2.7142857142857144,2.833333333333333,0.5773502691896248,respiratory,2024-09-13
2,False,777,-0.9721181966290612,-0.2344913895704105,0.0,1.0,24.859589,9.72,38.0,3.5161178,2.0,24.381956744625203,19.44,0.0,0.0,0.0,0.0,7.0,3,0.25,0.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.2857142857142856,2.8666666666666667,1.1547005383792508,pain,2024-09-16
2,False,789,-0.9995462806873572,-0.0301203048469083,-0.9749279121818236,-0.2225209339563146,26.401253,11.45,14.000001,5.378718,4.899999999999999,23.823244568058403,11.45,0.0,0.0,0.0,0.0,1.0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571428,0.8666666666666667,0.5773502691896241,respiratory,2024-09-28
2,False,791,-0.99999073973619,0.0043035382962438,0.0,1.0,28.467918,2.63,0.0,15.131663,5.200001,19.9058728208184,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.9,0.5773502691896241,pain,2024-09-30
2,False,792,-0.9997685019798908,0.0215160974362222,0.7818314824680298,0.6234898018587336,28.407501,5.52,0.0,7.601366,7.000000000000004,21.3697755687582,5.52,0.0,0.0,0.0,0.0,3.0,3,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.7142857142857143,1.0,0.5773502691896241,respiratory,2024-10-01
2,False,793,-0.9992500112396836,0.0387222808921739,0.9749279121818236,-0.2225209339563143,27.178335,7.29,11.600001,4.6254573,9.2,23.357664458037,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0666666666666669,0.5773502691896241,pain,2024-10-02
2,False,798,-0.9922222094179324,0.1244792638867886,0.0,1.0,26.190832,5.92,9.0,3.3948328,7.699999999999999,23.137041227713603,11.84,26.190832,0.0,4.0,1.0,18.0,7,0.1052631578947368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,3.0,1.6,1.1547005383792508,other,2024-10-07
2,False,800,-0.9873494423939864,0.1585593851031347,0.9749279121818236,-0.2225209339563143,25.892914,7.4,13.6,3.2379267,7.75,23.3570163779594,0.0,25.892914,0.0,0.0,2.0,3.0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,2.7142857142857144,1.6333333333333333,1.1547005383792508,pain,2024-10-09
2,False,805,-0.970063921851507,0.2428497220959358,0.0,1.0,26.013748,5.27,4.1,4.229055,8.400001,23.25834735891688,10.54,0.0,0.0,0.0,0.0,12.0,3,0.1538461538461538,0.0,0.0,16.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.142857142857143,1.4666666666666666,1.1547005383792508,other,2024-10-14
2,False,806,-0.965739937654855,0.2595117970697994,0.7818314824680298,0.6234898018587336,26.805414,8.91,0.2,5.427849,9.400002,21.6031747222812,17.82,26.805414,0.0,2.0,0.0,5.0,4,0.3333333333333333,12.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.666666666666667,2.857142857142857,1.6333333333333333,1.154700538379251,respiratory,2024-10-15
2,False,807,-0.9611297838723007,0.2760969730974688,0.9749279121818236,-0.2225209339563143,26.472086,9.08,1.0,4.36245,9.0,21.875936248465,9.08,0.0,0.0,1.0,0.0,5.0,4,0.1666666666666666,5.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.333333333333333,3.142857142857143,1.6,0.5773502691896248,other,2024-10-16
2,True,808,-0.9562348265919058,0.2926003356333479,0.4338837391175582,-0.900968867902419,26.711668,12.32,6.3,5.154499,8.05,23.12818127492752,0.0,26.711668,0.0,0.0,0.0,1.0,1,0.0,5.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.2857142857142856,1.6333333333333333,0.9999999999999992,fever,2024-10-17
2,True,809,-0.9510565162951536,0.3090169943749472,-0.433883739117558,-0.9009688679024191,26.707499,11.24,10.9,4.901198,8.350000999999999,23.07227614481244,11.24,0.0,0.0,0.0,0.0,1.0,1,0.5,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.333333333333333,3.4285714285714284,1.6666666666666667,0.5773502691896242,respiratory,2024-10-18
2,True,810,-0.9455963874271428,0.3253420847119795,-0.9749279121818236,-0.2225209339563146,26.269999,5.86,21.199999,7.281135,6.849999,23.3249718651061,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.857142857142857,1.7666666666666666,0.577350269189624,digestive,2024-10-19
2,True,812,-0.9338372288229252,0.3576982388331254,0.0,1.0,27.197084,6.42,4.2999997,19.823421,5.700001,21.2520978858156,6.42,54.394168,0.0,2.0,0.0,8.0,6,0.1111111111111111,0.0,1.0,12.0,16.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.6666666666666665,3.2857142857142856,2.033333333333333,0.577350269189624,digestive,2024-10-21
2,True,813,-0.9275416835791964,0.3737197147904692,0.7818314824680298,0.6234898018587336,25.495,5.38,45.900005,27.08895,4.600000000000001,23.5160500555,5.38,0.0,0.0,1.0,0.0,4.0,4,0.2,8.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,3.142857142857143,2.1666666666666665,0.5773502691896242,respiratory,2024-10-22
1,False,849,-0.5380051715382992,0.8429415373547832,0.9749279121818236,-0.2225209339563143,24.490835,6.01,37.399994,13.288209,5.400000000000002,21.815769667288,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571428,0.0333333333333333,0.0,digestive,2024-11-27
0,False,866,-0.2719581575341052,0.9623090774541488,-0.9749279121818236,-0.2225209339563146,23.653336,11.92,5.5999994,14.411522,4.75,20.3104880791288,23.84,23.653336,0.0,4.0,1.0,8.0,5,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.1428571428571428,0.3,1.1547005383792506,respiratory,2024-12-14
1,True,1016,0.7526668275320085,-0.6584015846980488,0.7818314824680298,0.6234898018587336,26.545,20.88,12.400001,3.7623727,8.750001999999995,22.7272991618,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571428,0.0333333333333333,0.0,digestive,2025-05-13
0,False,1026,0.6287628145958344,-0.7775971469736269,-0.433883739117558,-0.9009688679024191,28.328333,29.23,7.299999,4.764158,10.200000999999997,22.0985728034709,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.1,0.0,digestive,2025-05-23
0,False,1029,0.5877852522924732,-0.8090169943749473,0.0,1.0,27.028334,35.68,3.3,4.303175,8.0,22.9902590064823,35.68,0.0,0.0,0.0,0.0,4.0,3,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.8571428571428571,0.2333333333333333,0.5773502691896237,pain,2025-05-26
0,False,1036,0.4862727071086899,-0.8738071036110808,0.0,1.0,28.390837,22.93,14.400001,5.43766,10.200000999999997,23.5545317332262,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.3,0.0,pain,2025-06-02
0,False,1037,0.4711595076738638,-0.8820480249558537,0.7818314824680298,0.6234898018587336,27.961668,19.92,17.400002,4.2156415,8.95,23.8013884304532,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.5714285714285714,0.3666666666666666,0.0,pain,2025-06-03
0,False,1038,0.4559066935084588,-0.8900275764346767,0.9749279121818236,-0.2225209339563143,27.401253,26.85,18.8,3.5011237,8.3,23.698212047951102,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.7142857142857143,0.4,0.0,neurological,2025-06-04
0,False,1044,0.3617137307297676,-0.9322892131745132,0.7818314824680298,0.6234898018587336,27.126251,35.26,21.000004,3.9600513,7.549999999999997,23.772770932750102,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.4333333333333333,0.0,pain,2025-06-10
0,False,1066,-0.008606996888688,-0.9999629591162656,0.9749279121818236,-0.2225209339563143,25.511665,31.99,13.0,3.6914492,3.049999,23.8121059405315,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571428,0.1666666666666666,0.0,digestive,2025-07-02
0,False,1071,-0.0945367498171993,-0.9955213724144752,0.0,1.0,28.124168,24.6,2.9999998,5.0825763,7.949999999999999,23.57551862563728,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4285714285714285,0.1333333333333333,0.0,dermatological,2025-07-07
